ticker,title,url,time_published,summary,banner_image,source,source_domain,topic1,topic1_relevance_score,topic2,topic2_relevance_score,topic3,topic3_relevance_score,overall_sentiment_score,overall_sentiment_label
MSFT,"Wharton Professor Jimmy Siegel Says Real Inflationary Challenges Over, Predicts 15-20% Rally For US Stocks In First Half Of 2023 - SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/analyst-ratings/analyst-color/22/12/30223473/wharton-professor-jimmy-siegel-says-real-inflationary-challenges-over-predicts-15-2,20221229T113005,"As a dismal year on multiple fronts draws to a close, the attention has shifted to what's in store for the financial markets in 2023. What Happened: The year 2023 is likely to be a very good one for equities, promising roughly 15-20% upside, Wharton Professor Jeremy Siegel said in his weekly ...",https://cdn.benzinga.com/files/images/story/2022/12/29/stock_rally_photo_by_pixels_hunter_on_shutterstock.jpg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Economy - Monetary,0.576289,Retail & Wholesale,0.5,Financial Markets,0.967645,-0.051004,Neutral
MSFT,Forecasting 2023's Inflation Rate,https://www.forbes.com/sites/chuckjones/2022/12/30/forecasting-2023s-inflation-rate/,20221230T164903,The inflation rate could come close to if not achieve the Fed's 2% goal by mid-2023.,https://imageio.forbes.com/specials-images/imageserve/62785531ef66bb6d64332605/0x0.jpg?format=jpg&width=1200,Forbes,www.forbes.com,Economy - Monetary,1,Financial Markets,0.108179,Manufacturing,0.5,-0.014511,Neutral
MSFT,The year that brought Silicon Valley back down to earth | Business,https://www.cnn.com/2022/12/30/tech/silicon-valley-falls-back-to-earth/index.html,20221230T155300,The year that brought Silicon Valley back down to earth ...,"https://media.cnn.com/api/v1/images/stellar/prod/221222094837-meta-job-cuts-restricted.jpg?c=16x9&q=h_270,w_480,c_fill",CNN,www.cnn.com,Economy - Monetary,0.451494,Retail & Wholesale,0.333333,Financial Markets,0.796627,0.004822,Neutral
MSFT,"This asset will crush all others in 2023, says hedge-fund manager who nailed one big call of 2022",https://www.marketwatch.com/story/this-asset-will-crush-all-others-in-2023-says-hedge-fund-manager-who-nailed-one-big-call-of-2022-11672229607,20221228T123200,"Harris Kupperman, the president of hedge fund Praetorian Capital. predicts 2023 will be ""the year of oil crushing all other"" investments.",https://images.mktw.net/im-693301?width=700&height=462,MarketWatch,www.marketwatch.com,Economy - Monetary,0.451494,Financial Markets,0.990999,Manufacturing,0.333333,0.012148,Neutral
MSFT,Futures Rise After Jobless Claims; Tesla Continues To Rebound,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-ahead-of-jobless-claims-tesla-stock-races-higher-on-reiterated-buy-rating/,20221229T134800,Dow Jones Futures Rally On Jobless Claims. Tesla Stock Surges On ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2021/09/Stock-wallstreetflag-01-adobe.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.166667,Energy & Transportation,0.166667,Technology,0.166667,0.129093,Neutral
MSFT,Futures Rise Ahead Of Economic Data,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-ahead-of-economic-data-tesla-stock-set-to-rebound-amid-historic-plunge/,20221228T135800,"Dow Jones futures rose Wednesday morning ahead of economic data, with another housing report and a Fed manufacturing index due out. Tesla stock rebounded, looking to retake a small bite of its historic December plunge. Wednesday's economic data includes the pending home sales index and the ...",https://www.investors.com/wp-content/uploads/2019/10/stock-wall-street-flags-adobe.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.166667,Energy & Transportation,0.166667,Technology,0.166667,0.118917,Neutral
MSFT,"Top Stock Reports for ServiceNow, Schlumberger & MetLife",https://www.zacks.com/research-daily/2033429/top-stock-reports-for-servicenow-schlumberger-metlife,20221229T171700,"Today's Research Daily features new research reports on 16 major stocks, including ServiceNow, Inc. (NOW), Schlumberger Limited (SLB) and MetLife, Inc. (MET).",https://staticx-tuner.zacks.com/images/default_article_images/default273.jpg,Zacks Commentary,www.zacks.com,Economy - Monetary,0.158519,Financial Markets,0.108179,Earnings,0.158519,0.258182,Somewhat-Bullish
MSFT,20 EV stocks that could rebound the most in 2023,https://www.marketwatch.com/story/20-ev-stocks-that-could-rebound-the-most-in-2023-11672330043,20221229T160700,"EV stocks have been pummeled this year, but the long-term growth thesis is intact.",https://images.mktw.net/im-694002/social,MarketWatch,www.marketwatch.com,Financial Markets,0.999491,Manufacturing,0.5,Earnings,0.158519,0.135392,Neutral
MSFT,"The Zacks Analyst Blog Highlights ServiceNow, Schlumberger, MetLife, Marriott International and Shopify",https://www.zacks.com/stock/news/2033756/the-zacks-analyst-blog-highlights-servicenow-schlumberger-metlife-marriott-international-and-shopify,20221230T095100,"ServiceNow, Schlumberger, MetLife, Marriott International and Shopify are included in this Analyst Blog.",https://staticx-tuner.zacks.com/images/articles/main/07/420.jpg,Zacks Commentary,www.zacks.com,Energy & Transportation,0.25,Technology,0.25,Finance,0.25,0.222277,Somewhat-Bullish
MSFT,"Wall St rises on boost from growth stocks, China reopening | The Financial Express",https://www.financialexpress.com/market/wall-st-rises-on-boost-from-growth-stocks-china-reopening/2929887/,20221228T155758,"Wall St rises on boost from growth stocks, China reopening The Financial Express ...",https://www.financialexpress.com/wp-content/uploads/2022/12/wall-street.jpg,The Financial Express,www.financialexpress.com,Economy - Monetary,0.310843,Financial Markets,0.538269,Manufacturing,0.333333,-0.019513,Neutral
MSFT,The Worldwide Subscription-based Gaming Industry is Expected to Reach $55.9 Billion by 2031,https://www.benzinga.com/pressreleases/22/12/n30230483/the-worldwide-subscription-based-gaming-industry-is-expected-to-reach-55-9-billion-by-2031,20221229T194500,"DUBLIN, Dec. 29, 2022 /PRNewswire/ -- The ""Subscription-based Gaming Market By Device Type, By Game Type: Global Opportunity Analysis and Industry Forecast, 2021-2031"" report has been added to ResearchAndMarkets.com's offering.",,Benzinga,www.benzinga.com,Financial Markets,0.108179,Manufacturing,0.5,Earnings,0.161647,0.25035,Somewhat-Bullish
MSFT,2 ETFs That Are All You Need for Retirement,https://www.fool.com/investing/2022/12/30/2-etfs-that-are-all-you-need-for-retirement/,20221230T135300,"These exchange-traded funds offer investors solid long-term returns, balance, and diversification.",https://media.ycharts.com/charts/13c1ab5a1c60ae5ab504e15e813b1929.png,Motley Fool,www.fool.com,Retail & Wholesale,0.25,Financial Markets,0.988787,Manufacturing,0.25,0.230161,Somewhat-Bullish
MSFT,The Worldwide Subscription-based Gaming Industry is Expected to Reach $55.9 Billion by 2031,https://www.prnewswire.com/news-releases/the-worldwide-subscription-based-gaming-industry-is-expected-to-reach-55-9-billion-by-2031--301711004.html,20221229T194500,The Worldwide Subscription-based Gaming Industry is Expected to ... PR ...,https://mma.prnewswire.com/media/539438/Research_and_Markets_Logo.jpg?p=facebook,PR Newswire,www.prnewswire.com,Earnings,0.161647,Technology,0.5,Manufacturing,0.5,0.365671,Bullish
MSFT,An overview of the metaverse in 2022,https://cointelegraph.com/news/an-overview-of-the-metaverse-in-2022,20221229T163000,"Metaverse adoption has slowed down in 2022, but investors' and developers' enthusiasm remains. Here's an overview of the tech's last 12 months.",https://s3.cointelegraph.com/uploads/2022-12/ab1b2e6e-92aa-40f6-8b77-223481f55faa.jpg,Cointelegraph,cointelegraph.com,Financial Markets,0.684621,Manufacturing,0.333333,Earnings,0.158519,0.258915,Somewhat-Bullish
MSFT,Healthcare Cloud Computing Market will grow to USD 29 billion by 2029 : GreyViews,https://www.benzinga.com/pressreleases/22/12/g30215928/healthcare-cloud-computing-market-will-grow-to-usd-29-billion-by-2029-greyviews,20221228T160000,"Pune India, Dec. 28, 2022 ( GLOBE NEWSWIRE ) -- The market has been studied for the below mentioned-segmentation and regional analysis for North America, Europe, Asia, South America, and Middle East and Africa.",,Benzinga,www.benzinga.com,Earnings,0.161647,Technology,1,,,0.062047,Neutral
MSFT,How Amazon's cloud unit is helping researchers analyze genetics,https://www.cnbc.com/2022/12/28/how-amazons-cloud-unit-is-helping-researchers-analyze-genetics.html,20221228T140001,"AWS has launched general availability for Amazon Omics, which helps researchers store and analyze omic data like sequences of DNA, RNA and proteins.",https://image.cnbcfm.com/api/v1/image/106924325-1628550280442-gettyimages-1149809222-_mg_7789_2019051721719311.jpeg?v=1672236001&w=1920&h=1080,CNBC,www.cnbc.com,Earnings,0.108179,Technology,1,,,0.247308,Somewhat-Bullish
MSFT,"CIO Leadership: HMG Strategy, the World's #1 Executive Leadership Network, Looks Ahead to its 16th Year of Dazzling Growth, Unique Global Advisory Services, and Community Gratitude",https://www.benzinga.com/pressreleases/22/12/g30240963/cio-leadership-hmg-strategy-the-worlds-1-executive-leadership-network-looks-ahead-to-its-16th-year,20221230T201758,"WESTPORT, Conn., Dec. 30, 2022 ( GLOBE NEWSWIRE ) -- HMG Strategy, the World's #1 digital platform for connecting technology executives to reimagine the enterprise and reshape the business world, is excitedly looking ahead to its 16th consecutive year of growth and success, fueled by its ...",,Benzinga,www.benzinga.com,Life Sciences,0.142857,Energy & Transportation,0.142857,Technology,0.142857,0.102494,Neutral
NVDA,Nvidia  ( NVDA )  Stock Sinks As Market Gains: What You Should Know,https://www.zacks.com/stock/news/2032114/nvidia-nvda-stock-sinks-as-market-gains-what-you-should-know,20221223T224516,"In the latest trading session, Nvidia (NVDA) closed at $152.06, marking a -0.87% move from the previous day.",https://staticx-tuner.zacks.com/images/default_article_images/default324.jpg,Zacks Commentary,www.zacks.com,Earnings,0.976913,Financial Markets,0.161647,Manufacturing,1,0.193704,Somewhat-Bullish
NVDA,NVIDIA Corporation  ( NVDA )  is Attracting Investor Attention: Here is What You Should Know,https://www.zacks.com/stock/news/2032981/nvidia-corporation-nvda-is-attracting-investor-attention-here-is-what-you-should-know,20221228T140013,"Recently, Zacks.com users have been paying close attention to Nvidia (NVDA). This makes it worthwhile to examine what the stock has in store.",https://staticx-tuner.zacks.com/images/default_article_images/default334.jpg,Zacks Commentary,www.zacks.com,Earnings,0.999999,Financial Markets,0.54554,Manufacturing,1,0.246483,Somewhat-Bullish
NVDA,Nvidia  ( NVDA )  Gains As Market Dips: What You Should Know,https://www.zacks.com/stock/news/2034164/nvidia-nvda-gains-as-market-dips-what-you-should-know,20221230T224520,"Nvidia (NVDA) closed at $146.14 in the latest trading session, marking a +0.08% move from the prior day.",https://staticx-tuner.zacks.com/images/default_article_images/default100.jpg,Zacks Commentary,www.zacks.com,Earnings,0.972476,Financial Markets,0.266143,Manufacturing,1,0.090163,Neutral
NVDA,The Biggest Reason Nvidia Stock Is a Screaming Buy for 2023,https://www.fool.com/investing/2022/12/30/the-biggest-reason-nvidia-stock-is-a-screaming-buy/,20221230T114500,Nvidia could get a nice shot in the arm from its entry into a new market.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714466%2Fbuffett-3-tmf-may-2015-shrunk.jpg&op=resize&h=340,Motley Fool,www.fool.com,Earnings,0.94762,Financial Markets,0.538269,Manufacturing,1,0.229835,Somewhat-Bullish
NVDA,2 Semiconductor Stocks To Watch This Upcoming Week,https://stockmarket.com/featured/2-semiconductor-stocks-to-watch-this-upcoming-week-2022-12-25,20221225T200826,"Over the past decade, semiconductor stocks have been a hot commodity for investors. Why? Because of their potential for high returns and their use in key technologies like AI, 5G, autonomous driving, and more.",https://u3j7m9h7.rocketcdn.me/wp-content/uploads/2022/12/AMD-Stock-chart-2.jpg,StockMarket.com,stockmarket.com,Earnings,0.961735,Financial Markets,0.955357,Manufacturing,1,0.411776,Bullish
NVDA,Better Buy: Apple vs. Nvidia,https://www.fool.com/investing/2022/12/25/better-buy-apple-vs-nvidia/,20221225T131000,Which tech titan is the better bear market investment?,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713991%2Fwoman-laptop-investor.jpg&op=resize&w=700,Motley Fool,www.fool.com,Economy - Monetary,0.158519,Financial Markets,0.365926,Manufacturing,0.5,0.082058,Neutral
NVDA,2 Top Warren Buffett Stocks Down 54% and 55% to Buy Before the Next Bull Market,https://www.fool.com/investing/2022/12/27/2-warren-buffett-stocks-down-55-to-buy-now/,20221227T103600,"These growth stocks have been hammered by high inflation, but that creates a good buying opportunity for investors.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714023%2Fa-person-looking-at-a-red-stock-chart-on-a-tablet.jpg&op=resize&h=340,Motley Fool,www.fool.com,Technology,0.25,Finance,0.25,Economy - Monetary,0.158519,0.22644,Somewhat-Bullish
NVDA,"NVDA: AMD, NVDA and 1 Other Semiconductor Stock to Sell Before 2023",https://stocknews.com/news/nvda-amd-wolf-amd-nvda-and-1-other-semiconductor-stock-to-sell-before/,20221228T170920,"NVDA: AMD, NVDA and 1 Other Semiconductor Stock to Sell Before ... ...",https://stocknews.com/wp-content/uploads/2022/06/iSto_MicroChip_FBOpt.jpg,Stocknews.com,stocknews.com,Economy - Monetary,0.158519,Financial Markets,0.5855,Manufacturing,1,-0.064796,Neutral
NVDA,3 Nasdaq Stocks That Are Up 25% in 3 Months,https://www.fool.com/investing/2022/12/23/3-nasdaq-stocks-that-are-up-25-in-3-months/,20221223T145300,Should you jump on the bandwagon and buy these surging stocks?,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714093%2Ftalk-to-us-61.jpg&op=resize&h=340,Motley Fool,www.fool.com,Economy - Monetary,0.682689,Life Sciences,0.5,Financial Markets,0.999976,0.239013,Somewhat-Bullish
NVDA,Intel's  ( INTC )  New GPUs Pose Threat to AMD's Market Share,https://www.zacks.com/stock/news/2032904/intels-intc-new-gpus-pose-threat-to-amds-market-share,20221228T124700,Intel (INTC) enters discrete GPU market to target lower-end PC gamers.,https://staticx-tuner.zacks.com/images/articles/main/60/445.jpg,Zacks Commentary,www.zacks.com,Earnings,0.947132,Technology,0.5,Manufacturing,0.5,0.064308,Neutral
NVDA,Did Micron Earnings Tank AMD and Nvidia Stock?,https://www.fool.com/investing/2022/12/23/did-micron-earnings-tank-amd-and-nvidia-stock/,20221223T113000,Is Micron Technology to blame for Thursday's brutal red day semiconductor investors experienced?,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713662%2Fwarren-buffett-brka-brkb-berkshire-hathaway-motley-fool2.jpg&op=resize&h=340,Motley Fool,www.fool.com,Earnings,0.310843,Manufacturing,1,,,-0.011801,Neutral
NVDA,3 Things About Nvidia That Smart Investors Know,https://www.fool.com/investing/2022/12/26/3-things-about-nvidia-that-smart-investors-know/,20221226T132300,"The company is a lot more than GPUs, and you'd do well to know about its other businesses.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713397%2Fjoe-biden-official-wh-photo-by-adam-schultz.jpg&op=resize&h=340,Motley Fool,www.fool.com,Economy - Monetary,0.158519,Financial Markets,0.108179,Manufacturing,1,0.088648,Neutral
NVDA,This Large-Cap Semiconductor Stock Has Been Hot,https://www.zacks.com/stock/news/2034144/this-large-cap-semiconductor-stock-has-been-hot,20221230T192000,"Semiconductors have sailed through challenging waters in 2022. However, Broadcom has been an exception to the poor performance, widely outperforming other semiconductor stocks and embarking on a solid run since bottoming in October.",https://staticx-tuner.zacks.com/images/default_article_images/default165.jpg,Zacks Commentary,www.zacks.com,Earnings,0.94762,Financial Markets,0.158519,Manufacturing,1,0.362351,Bullish
