,tweet_id,user_id,description,location,following,followers,totaltweets,retweetcount,hashtags,text,score,compound,sentiment
876,1759,1756,43 yrs in local gov. Worked to protect taxpayer $/control waste. Last 18 yrs was with non-profit rep all cities in my state.,,258,323,24543,1,[], Amazing how you clean up a giant spill when youre in the Lefts pocket The headline should not be about layoffs but massive illegal activity,"{'neg': 0.163, 'neu': 0.697, 'pos': 0.141, 'compound': -0.3919}",-0.3919,NEGATIVE
877,1760,1757,,"Wisconsin, USA",153,26,189,0,[], At some point distributed media needs to start actively dismissing  not responding to legacy media legacy newspapers and TV channels mentioned in the graphic because it will have critical mass from Gurris book Schatzs study Im guessing that is soon see layoffs and ,"{'neg': 0.05, 'neu': 0.899, 'pos': 0.05, 'compound': 0.0}",0.0,NEUTRAL
878,1763,1760,"I enjoy playing sax and harmonica. Sarcastic humor to make a point. Curious about other opinions. Hiking, fishing, camping and a belt of J�germeister sometimes",,201,51,4310,0,[], Apparently they didnt learn from Disney who will be laying off 7000 workers worldwide this week in the 1st of 3 installments of layoffs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
879,1764,411,HATERRRR. virgobaby,,850,2326,32649,3,[],this summer i pray the lord gives me strength because im trying not to be at home at all,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.6705}",0.6705,POSITIVE
880,1772,1767,,,271,27,4000,0,[],  majority of the art and campaign team got axed during the layoffs too,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3182}",-0.3182,NEGATIVE
881,1773,1768,"Son, husband, father. Technologist, musician, trader, programmer and profound jerk.  Rutgers, Purdue, Columbia - but don�t blame them for my present stupidity!",,62,88,6411,0,[], That would explain maybe all the tech layoffs not showing up in the claims data before the revisions,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
882,1774,1769,"32 years old, Web Scraper, Electrical Engineer, Coffee and Tea lover, cycling and calisthenics practitioner, F.C.Porto fan. Daydreaming charts and candle bars.","Recard�es, �gueda, Portugal",10,1,209,0,[], maybe stocks stop going up when a company announces layoffs for efficiency issues,"{'neg': 0.15, 'neu': 0.68, 'pos': 0.17, 'compound': 0.0772}",0.0772,POSITIVE
883,1775,1770,@manutd _______,"Abuja, Nigeria",598,375,928,0,[], Damn__,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
884,1777,1772,The legend of heroes trails series,,636,1469,84757,8,[],Endeavor COO amp President hints WWE layoffs are on the way ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
885,1779,1774,"Don't trust people, trust their incentives. 
PMgmt since '09; FA @ IBKR. Alpha: L/S - Macro/Tech/Divy. 
Also: Payment Systems, Unix/Linux, Java, Matlab.","Estoril, Portugal",555,1909,108460,8,[],tech executives who have done layoffs and have been startled to realize the cuts didnt have a big effect on productivityTheyre saying I think Im going to do another because the first worked out so well he says,"{'neg': 0.098, 'neu': 0.832, 'pos': 0.069, 'compound': -0.041}",-0.041,NEGATIVE
886,1780,1775,"_ Sweet Home Shitcago _

Lighten up, toots. It's a party.",____,208,63,4555,1,[], Interesting that this never happened when Disney bought Fox and took that studio down 7000 layoffs and an 80 year studio legacy pretty much discarded by Disney Could this have something to do with CNN,"{'neg': 0.06, 'neu': 0.794, 'pos': 0.146, 'compound': 0.5423}",0.5423,POSITIVE
887,1781,1776,"Estou na Nova Gera��o __

GT: Shadow Boss BR
ID: ShadowBossBR
SWITCH: SW-2079-9146-3221","Paraty, Rio de Janeiro",1624,1050,23251,0,[], Former head of creative of Halo Infinite you just forgot to mention it in this biased title He is no longer in Halo Infinite since Microsofts mass layoffs a few months ago,"{'neg': 0.129, 'neu': 0.789, 'pos': 0.082, 'compound': -0.1717}",-0.1717,NEGATIVE
888,1785,1780,Chief Investment Strategist and Portfolio Manager at Hightower Advisors.  CNBC contributor. Treasure my time with family & a good run. Proud BC alum.,NJ/NY,45,143,21,8,[],META  year of efficiency announces another 10K layoffs and close 5K open roles unfilled,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612,POSITIVE
889,1789,1784,I help you become financially free! | Self-made Millionaire | CPA that quit 9-5 | Paid off $304k of debt in 5 years | ____DM me �ME� to take control of finances,"Dallas, TX",22,2033,96,201,[],Were only 18 days into Q1 and the tech sector has seen 37019 layoffs This is already 50 of the total layoffs in Q4 2022The trend is gaining steam and will likely get much worse from here Demand destruction at playThis is your economy on central planning ,"{'neg': 0.153, 'neu': 0.795, 'pos': 0.052, 'compound': -0.6705}",-0.6705,NEGATIVE
890,1793,411,HATERRRR. virgobaby,,850,2326,32649,346,[],Tears imagine we actually trash them like 40 in his first game back,"{'neg': 0.123, 'neu': 0.714, 'pos': 0.162, 'compound': 0.1531}",0.1531,POSITIVE
891,1794,1788,"Where the conversations start. Follow us for special features, breaking news & in-depth analysis; more at https://t.co/fHknDtxtph | Instagram: thenewspak","Karachi, Pakistan",25,768372,181283,0,['TheNews'],Elon Musks layoffs appear to have guaranteed that Twitters legal problems will only get worseTheNews,"{'neg': 0.157, 'neu': 0.756, 'pos': 0.087, 'compound': -0.296}",-0.296,NEGATIVE
892,1795,102,"Breaking news and analyses of Indian and world business, economy and politics from Mint.",India,94,2086553,462454,0,"['US', 'Chicago']",Job cuts and changes at the burger chain have affected employees in the US and abroad at McDonalds Chicago headquarters and in its field offices and across departments including marketing and operations ,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.4215}",-0.4215,NEGATIVE
893,1797,1790,Digital Product Designer  l  15+ years of Marketing Experience  l  Blockchain Enthusiastic  l  Voluntary Beta User  l  Contemporary Art Lover,United Kingdom,98,9,22,0,"['remotework', 'CovidIsntOver']",This is one of the best examples of using remote working as leverage and as an abuse Its cruel and thats a shame remotework CovidIsntOver Layoffs via Zoom are here to stay ,"{'neg': 0.262, 'neu': 0.638, 'pos': 0.099, 'compound': -0.7845}",-0.7845,NEGATIVE
894,1798,1791,"Corp Credit guy.  20+ years Buy & Sell side.      Pricing the right side of the Balance Sheet. Not Advice. 

Commodities,


       Macro trends.",,142,34652,77641,3,[],DEMAND DOWNTURN BEATING COST CUTTING IN LAYOFFS __ ,"{'neg': 0.621, 'neu': 0.379, 'pos': 0.0, 'compound': -0.8019}",-0.8019,NEGATIVE
895,1799,411,HATERRRR. virgobaby,,850,2326,32649,27066,[],How Mrs puff MURDERED girly teengirl to hide her affair with spongebobs dad in 2009A thread__ ,"{'neg': 0.328, 'neu': 0.672, 'pos': 0.0, 'compound': -0.7804}",-0.7804,NEGATIVE
896,1803,1795,,"Georgia, US",458,92,1824,0,[],  The layoffs and business challenge for McD is related to Commercial Real Estate Not Burgers and Fries It is a CRE company after all,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.0772}",0.0772,POSITIVE
897,1804,1796,- $600K Funded | 6+ figures in withdrawals __ - Helped hundreds of traders get funded __ - Over 120+ FREE trading videos on YT __ - Trade with me live ____,,258,178,226,0,"['daytrading', 'McDonalds', 'layoffs', 'financialfreedom', 'forex', 'makemoneyonline', 'viral']",The Time Is Now__ daytrading McDonalds layoffs financialfreedom forex makemoneyonline viral ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
898,1807,1799,GOD is the GREATEST ����� @chelseafc����� @wizkidayo ����� @atalanta_BC,____|____|____,1513,2345,255521,0,[], hey babe ____,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
899,1808,1800,"Too many people who say they want Unity, actually want Uniformity","Cleveland, OH",135,9,415,0,[], Wow I just went to your profile to see if there were any of your tweets I hadnt seen Damn near every tweet on the forbidden subject hadnt shown up in my feed Twitter employeesalgorithms still playing gamesTime for a new round of layoffs,"{'neg': 0.059, 'neu': 0.776, 'pos': 0.165, 'compound': 0.6197}",0.6197,POSITIVE
900,1809,1801,__ ____ __ ___ ____,Nigeria,358,139,8676,0,[], Youre beautiful __,"{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.5994}",0.5994,POSITIVE
901,1810,1802,Gamer ____  || Student ____  || Techie ______ || Software && Site Reliability Engineer ____ __ || Architect  __ ______,Jamhuri ya Kenya,1138,260,6742,0,[], The poor economist err chief advisor cries of problems the same govt has createdWhy is  hiking rates Dont tell me 2nd order effects from veggie inflation Will   step in to take over this operations that are euphemisms of reducing wages and layoffs,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.8176}",-0.8176,NEGATIVE
902,1812,1804,#SocialMedia #Freedom = #RaspberryPI + #Mastodon https://t.co/STISvbuIgz. https://t.co/aVOJ1JXP74,,1642,336,19294,0,[],McDonalds Cuts Pay Packages Closes Offices Alongside Layoffs Across Chain  WSJ ,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.3818}",-0.3818,NEGATIVE
903,1814,1806,"There are 10 types of people in the world: those who understand binary, and those who don't #CyberSecurity #PKI #IoT #AI #PSD2 #TLS  All opinions are my own","Brussels, Belgique ________",1777,973,17459,0,"['apple', 'layoffs2023', 'layoffs', 'retail']", joins Amazon Google and Microsoft in tech industry layoffs via  apple layoffs2023 layoffs retail,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.1779}",0.1779,POSITIVE
904,1816,1808,Follow me for All things MMA. memes. jokes. breakdowns.,,1237,303,2315,0,"['Adesanya', 'UFC', 'MMA', 'Adesanya', 'vacation', 'MoviePoster']",__ Since his UFC debut in Feb 2018 Israel Adesanya has been quite active with 15 fights in just over 5 years Hes averaged an impressive 3 fights per year ____ Adesanya UFC MMAHeres his layoffs between fights Is Adesanya due for some time offvacationMoviePoster ,"{'neg': 0.155, 'neu': 0.725, 'pos': 0.12, 'compound': -0.204}",-0.204,NEGATIVE
905,1817,1809,"Breaking news, insights & smart analysis on the business of technology, startups & the new economy in India, from the reporters at The Economic Times.",India,557,27660,65203,0,['layoffs'],Google and Amazon struggle to lay off workers in EuropeIn Europe mass layoffs have stalled because of labor protections that make it virtually impossible to dismiss people in some countries without prior consultations with employee interest groups,"{'neg': 0.098, 'neu': 0.789, 'pos': 0.112, 'compound': 0.1531}",0.1531,POSITIVE
906,1822,1813,"ET HR World, an @EconomicTimes Initiative is the first of its kind HR community which is exclusively crafted for the HR leaders and by the HR leaders.",India,969,11555,19110,0,"['payroll', 'benefits']",McDonalds Corp is cutting pay packages for some employees as part of a restructuring that includes layoffs as well as the shutting down of some offices payroll benefitsRead more ,"{'neg': 0.097, 'neu': 0.833, 'pos': 0.07, 'compound': 0.0516}",0.0516,POSITIVE
907,1823,1814,,,94,24,772,0,[], E show do you explain the mass layoffs ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
908,1827,1818,"Consultor�a de Negocios.
Business Consulting.
Opiniones Personales - Opinions on my own.
Espa�ol & English.",Israel,452,564,6091,0,[],Tech companies are hiring  a lot  despite recent wave of layoffs ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
909,1828,1819,Crypto Swing Trader / follow me for high-quality #BTC #ETH chart updates / I tweet useful random __ now,"NY, USA",100,103,750,0,[], Powell doesnt care 2M people layoffs and who  cares about pay packages cuts,"{'neg': 0.342, 'neu': 0.494, 'pos': 0.165, 'compound': -0.3022}",-0.3022,NEGATIVE
910,1831,1822,Economist | Geopolitics meets international trade | SME growth and development in Africa | MPhil international business @GIBS_SA | Former Miss ________,"Doha, Qatar",1176,322,6286,0,[],McDonalds is closing its corporate offices and preparing for layoffs  The Washington Post ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
911,1834,1825,"Tweet about sports, because you don't care about my personal life. Future Aussie-Themed Sports Bar Owner. Cheese is good.",Des Moooooooooines,1705,597,118861,0,[], Their labor shortages were in blue collar front line staff Their layoffs are entirely white collar corporate stuff ,"{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.1531}",-0.1531,NEGATIVE
912,1836,1827,wolves are my favorite animals and im a nice guy. plus i love bunnies and dogs. plus I�m a Sagittarius __ but a kind person or try to be :) I call out stuff :),,5001,4327,456349,1,[], Joe isnt Halos head of creative anymore Hasnt been since the layoffs Hes been back at Xbox Publishing Great journalism,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.7906}",0.7906,POSITIVE
913,1837,130,"Trillion Dollar Man�, Financial Magician/Midas Touch, High-Performance Business Success Coach, QLA Founder and ""Greatest Of All Time"" in the creation of wealth","Guthrie Castle, Scotland, UK",1411,50420,598819,0,[],BUSINESS INSIDER Facebook is conducting quiet layoffs by urging managers to label a certain number of workers as underperforming The moves may lead to thousands of job cuts DSP AS PREDICTED BY THE TRILLION DOLLAR MAN,"{'neg': 0.059, 'neu': 0.851, 'pos': 0.09, 'compound': 0.0516}",0.0516,POSITIVE
914,1839,1423,"#WhateverItTakesFromYou
Former Technology leader at #Infosys.
Worked for #AIB #Ireland, #Barclays #UK, #CapitalGroup & #NorthwestMutual #USA","Mumbai, India",1390,946,10833,0,"['WhateverItTakesFromYou', 'InfosysDiaries', 'TheStartingSix', 'Perseverance', 'irelanddiaries', 'layoffs', 'layoff', 'jobcuts', 'costcutting', 'masslayoffs']",protest I take a pledge to continue to face the resistance but continue the protest for as long as it takesWhateverItTakesFromYouInfosysDiaries TheStartingSixPerseverance irelanddiarieslayoffs layoff jobcuts costcutting masslayoffs,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
915,1843,1832,shroud in fire �____,,572,4730,75553,0,[], I love you__,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,POSITIVE
916,1844,1833,"FemTech CEO � Founder, Lessons for Leaders � prev CEO of top law & audit firms � https://t.co/MeRTsLKgq2 � ___ ___ _______ leadership, growth, uncertainty","London, Europe",761,840,8357,0,[],Yep Always talk to employment lawyers already before deciding to lay off workers in Europe The rules are strict and layoffs are costly ,"{'neg': 0.057, 'neu': 0.854, 'pos': 0.089, 'compound': 0.2023}",0.2023,POSITIVE
917,1847,1836,,"London, England",1122,246,19394,0,[],  The current round of layoffs at big tech firms indicate maybe the centralised firm isnt working that great,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.5096}",-0.5096,NEGATIVE
918,1848,1837,,,105,19,948,0,[],   Amazing that these companies continue this bullshit   I see massive layoffs in their future,"{'neg': 0.233, 'neu': 0.57, 'pos': 0.197, 'compound': -0.1779}",-0.1779,NEGATIVE
919,1852,1841,__ & Mod @_abccommunity @LumensNFT,"Enugu, Lagos",1903,830,25101,0,[], Oh damn ,"{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.4019}",-0.4019,NEGATIVE
920,1853,1423,"#WhateverItTakesFromYou
Former Technology leader at #Infosys.
Worked for #AIB #Ireland, #Barclays #UK, #CapitalGroup & #NorthwestMutual #USA","Mumbai, India",1390,946,10833,0,"['WhateverItTakesFromYou', 'InfosysDiaries', 'TheStartingSix', 'Motive', 'layoffs', 'layoff', 'jobcuts', 'costcutting', 'masslayoffs']",set the records straight and get back on trackWhateverItTakesFromYouInfosysDiariesTheStartingSixMotive layoffs layoff jobcuts costcutting masslayoffs,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.2263}",0.2263,POSITIVE
921,1854,1842,"StartupStory Media | StartupTv Brand consultancy & business coaching platform which aspires to be your daily source of inspiration, knowledge and education.",New Delhi,10,503,7482,0,"['layoffs', 'layoffs2023', 'startupnews']",  lays off 41 employees due to performance difficultieslayoffs layoffs2023 startupnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
