user_id,description,location,following,followers,totaltweets,retweetcount,text,hashtags
1592,Studying a Journalism MA/NCTJ at Kingston University. Interested in news and current affairs.,"London, England",537,141,4271,221,"You’ve most likely read about the layoffs. I’ve lost my staff job at Bustle. *I’m looking for editing, writing work for May &amp; beyond.* I feel numb, along with a crippling fear that I don’t have the following to get a post like this seen, but I welcome any help. #JournoRequest  1/",[]
1593,Founder https://t.co/t0whM0egdZ__| @Freedmen_Party __| @AFRODAO __| @undermine_vc __| @Altgovco __ | @MANNARobotX__| @thetrueegypt __| Let’s do God's Work,The Matrix,5000,1658,85374,5,"San Francisco was just turning a corner, fueled by AI and ChatGPT. Then an old-school bank run threw its future into question again https://t.co/1nN8pfXvSt",[]
1594,Collector of imperfect things. Arm looper. Subtext tormentee.,India,1629,405,9974,221,"You’ve most likely read about the layoffs. I’ve lost my staff job at Bustle. *I’m looking for editing, writing work for May &amp; beyond.* I feel numb, along with a crippling fear that I don’t have the following to get a post like this seen, but I welcome any help. #JournoRequest  1/",[]
1595,,,6,1,11,0,"Recently there has been lot of #layoffs and people are dying.
There has been various speculations around about why this mass layoffs are happening?
This video is just a glimpse of what is about to come in future.. https://t.co/uTU0FN9Kkn",['layoffs']
1596,"Trump won. R.N. Pro-life, military & Blue! News junky! You decide! DAR. All DMs die there. Happily married to a Marine. TexasAggie. Not on Instagram.",,8634,9641,275899,3,Facebook Layoffs Leave Business Customers Without Support https://t.co/vHf3ExgMHE,[]
1597,,,1287,361,18625,1,"McDonald’s restructuring this week is reaching company wide, resulting in hundreds of layoffs and, for some employees, reductions in their packages, according to people familiar with the matter. https://t.co/wnQYB5aGif",[]
1598,Extreme sports junkie & avid food-lover . Live in #Seattle working for a #Startup.,"Seattle, WA",4107,5274,14226,2,"Amazon Web Services confirmed to @CRN that Amazon’s latest 9,000 employee layoff round will impact a “small, single-digit percentage” of AWS employees.

#AWS #TechLayoffs
https://t.co/NhgavoujbS",[]
1599,"Author of the de'Conti Novels & Creator of The de'Conti Film & TV Series - 11 Feature Films w/Completed Screenplays

Retired Engineer/Banker.  University Prof","New England, USA",2802,1072,46343,0,"McDonald’s restructuring this week is reaching company wide, resulting in hundreds of layoffs and, for some employees, reductions in their packages, according to people familiar with the matter. https://t.co/eqAJZXIJxt",[]
1600,“L’interprétation de la réalité est une fiction vide de sens. » Nietzsche,"Toulon, France",1539,445,104589,63,"Demand downturn is now the dominant reason for US layoffs.

Source: @LPL https://t.co/sGMVl6lfiv",[]
1601,#AnericaFirst | #DeFi | #Health | #Investing | #Fitness | #Travel | #Networking | #ConservativePatriot | #MoneyMotivated | #EmpireBuilder,"Florida, USA",977,693,2148,0,@POTUS Except people are choosing between putting food on the table or paying for medications because you’re in office - and your rampant spending is leading to inflation and devaluation of our currency. The nation’s largest corporations have made massive layoffs. Entire countries are… https://t.co/vBbr8ZOoTR,[]
1602,Bluegrass Pundit blog. Former Republican. Now a conservative Independent because of McConnell and his RINO buddies. Retweet ≠ endorsement. Pronouns: Up/Yours.,Kentucky,73222,67697,157474,51,/8 @twilio announced layoffs that “were carried out through an Anti-Racist/Anti-Oppression lens” because layoffs “like this can have a more pronounced impact on marginalized communities.” This is patently illegal. https://t.co/awQ8hIjOkG https://t.co/p0MT8GHsQf,[]
1603,,,353,146,26405,0,Twitter again accused of legal violations during mass layoffs https://t.co/wpQiQxaPim,[]
1604,,,40,161,33272,547,"Not only layoffs, but also cutting pay for survivors.

Everything is fine ... __ __ __
Not a recession … __
Fed still raising rates ? https://t.co/Yd7ePEMy2k",[]
1605,"HEC, analyste financier, gérant de fortune,patron de presse, fondateur de La Tribune. Conseiller politique et syndical. 
Pour un capitalisme productif légitime","Suisse, France",839,6061,60555,63,"Demand downturn is now the dominant reason for US layoffs.

Source: @LPL https://t.co/sGMVl6lfiv",[]
1606,"Its choiyce,, Dont know  selfish,, Rectifying when wrong,, Editing also,,, Dont want stress,,, preferrin g,, laughin g to laughgagsfunny,,, doin chores,,",,5001,1003,26289,5,"San Francisco was just turning a corner, fueled by AI and ChatGPT. Then an old-school bank run threw its future into question again https://t.co/1nN8pfXvSt",[]
1607,"Lord Jesus, Economics, Cyber Security. Crypto Currency,.
News wrapped in Jesus Christ all day, all the time.
God Bless.   (NEWS MEDIA)",United States of America.,34,257,110590,63,"Demand downturn is now the dominant reason for US layoffs.

Source: @LPL https://t.co/sGMVl6lfiv",[]
1608,"""A friend is someone who gives you total freedom to be yourself."" - Jim Morrison. Product Manager | PM Portfolio: https://t.co/kFT9GOcMOV",An alternate timeline,3878,5416,81573,0,"@layoffs_ hi, let’s be mutuals __",[]
1609,"Roman Catholic, Happily Married Hispanic Conservative Woman…oh and #ElectionDenier. #Audit2020 #Audit2022",,1713,1639,11818,51,/8 @twilio announced layoffs that “were carried out through an Anti-Racist/Anti-Oppression lens” because layoffs “like this can have a more pronounced impact on marginalized communities.” This is patently illegal. https://t.co/awQ8hIjOkG https://t.co/p0MT8GHsQf,[]
1610,"Amazing World of Gumball Fan, lover of Penny and her family from the show, and artist/animator (free time hobby)",,805,148,15533,115,"Lawmakers have asked the U.S. Department of Justice to review the ‘Warner Bros. Discovery’ merger, alleging the deal is responsible for hollowing out an iconic American studio after it caused layoffs and harmed workers in the process.

Source: @latimes https://t.co/5t5QwmCC0H",[]
1611,"“Business opportunities are like buses, there's always another one coming.”  Start Today",Ohio,1228,11395,30988,0,"Welcome to remote layoffs, where bosses would rather fire you from your living room https://t.co/j6BBLWTXPD https://t.co/dvEJ7BSxqi",[]
1612,Relais d'informations triées et vérifiées (et de gifs). Le but est de dégager des tendances et d'anticiper des évolutions.,,137,43,2648,63,"Demand downturn is now the dominant reason for US layoffs.

Source: @LPL https://t.co/sGMVl6lfiv",[]
1613,"Author, Activists, Thought Leader, Orator, Entrepreneur. Gregory Meriweather is the ultimate Renaissance Man.","Indiana, USA",186,123,89796,1,"Welcome to remote layoffs, where bosses would rather fire you from your living room https://t.co/eizkmdoqpr https://t.co/6ampKz9kSf",[]
1614,The Best R&B station on the PLANET!,"Indianapolis, IN",1733,876,444988,1,"Welcome to remote layoffs, where bosses would rather fire you from your living room https://t.co/eizkmdoqpr https://t.co/6ampKz9kSf",[]
566,"Linked to WCPDCD,(EU) Climate (Pact) Ambassador (volunteer)
RT is not endorsement
Fundamental Rights Postversa
Whatsapp +32499357495 
denktankcarmenta@gmail.com","Diksmuide, België",34481,31263,2235307,0,"Andy Vermaut shares:Welcome to remote layoffs, where bosses would rather fire you from your living room: Mcdonald's is the latest company to ask workers to stay home during layoffs. That might not be such a bad thing, one expert says. https://t.co/x9rv43aNJG Thank you. https://t.co/WultGCnksP",[]
1615,"I do technology studies, make Peoples & Things podcast, co-founded @The_Maintainers, and profess Science, Technology, and Society at Virginia Tech.","Blacksburg, VA",1610,8475,19536,1,"WSJ, “These Tech Workers Say They Were Hired to Do Nothing” -

Funny if true. It’s certainly the case that large “tech” firms over-hired during the pandemic, which later undergirded large layoffs. Yet another cost of bubble-nomics. https://t.co/AMbGV3A6xK",[]
1616,,,1894,719,207976,1,"McDonald’s restructuring this week is reaching company wide, resulting in hundreds of layoffs and, for some employees, reductions in their packages, according to people familiar with the matter. https://t.co/wnQYB5aGif",[]
417,"¬ Retweeting Bloomberg's Feed all in one place.

¬ Market & Stock Updates

¬ I'm Barry Bloomberg putting out the fastest updates!

¬ Making your life easier.",143AWS,16,870,188435,5,"San Francisco was just turning a corner, fueled by AI and ChatGPT. Then an old-school bank run threw its future into question again https://t.co/1nN8pfXvSt",[]
1617,Més Que Un Club ___,OK,248,262,16067,57,"Supporting friends or family members through any sort of layoffs and unemployment can be tricky. You want to help, but aren’t sure how to offer it.

Let me show you how you can help them get their desired job #OnGoogleSearch https://t.co/dDEXNccGPq",[]
1618,"Astarot Cud Tajemnica Altorutet
Zak--Homodeus",_widnik,283,274,34501,5,"San Francisco was just turning a corner, fueled by AI and ChatGPT. Then an old-school bank run threw its future into question again https://t.co/1nN8pfXvSt",[]
1619,No investment advice offered. A perusal of my favorites from the fintwit community.,,1375,142,46423,5,"San Francisco was just turning a corner, fueled by AI and ChatGPT. Then an old-school bank run threw its future into question again https://t.co/1nN8pfXvSt",[]
1620,,,716,35,286,0,@POTUS Take out max taxes and still owe. Pay ridiculous prices for food and gas. Layoffs happening everywhere. What good are you talking about? You have crushed working families.,[]
1621,Black NYC Comedian. they/them.,"Trash Palace, USA",1634,1111,16843,26,"The way these layoffs are happening — quiet, without proper notice, treating lecturers with absolute indignity — makes it clear that the division wants to keep this quiet. The casual cruelty is astounding. We should not let it fly under the radar, as they are hoping it will.",[]
1622,FAMU Alumnus __ Jeremiah 29:11 $XRP $QNT $HBAR,,805,791,7717,547,"Not only layoffs, but also cutting pay for survivors.

Everything is fine ... __ __ __
Not a recession … __
Fed still raising rates ? https://t.co/Yd7ePEMy2k",[]
1623,Value Investor & Technical Analyst with a Basis in History & Macroeconomics,,533,86,372,0,@DisruptorStocks It is a leading indicator for job cuts. Companies are reducing hours prior to layoffs.,[]
1624,"Breaking economics news and analysis from @business, the first word in global business and finance. Sign up for our daily newsletter: https://t.co/0m3cdbZZdY","New York, NY",2150,481800,181687,5,"San Francisco was just turning a corner, fueled by AI and ChatGPT. Then an old-school bank run threw its future into question again https://t.co/1nN8pfXvSt",[]
1625,Constitution-Social-Libertarian __ Marine ____ 4 years sober _ Rev 13:9-10 __  Political Philosopher & Propaganda Exposer _____ Social Lutheran __ Hip-Hop Fan__,"Montana, USA",1115,11258,51533,51,/8 @twilio announced layoffs that “were carried out through an Anti-Racist/Anti-Oppression lens” because layoffs “like this can have a more pronounced impact on marginalized communities.” This is patently illegal. https://t.co/awQ8hIjOkG https://t.co/p0MT8GHsQf,[]
1626,True chivalry respects all people,Massachusetts,1348,65,34263,0,"Amazon, Meta, and other tech giants are cutting middle management to be more efficient. It's a risky move that could backfire. https://t.co/iRVU2pjC8J",[]
1627,The World Today,,0,143,189950,0,"Amazon, Meta, and other tech giants are cutting middle management to be more efficient. It's a risky move that could backfire. https://t.co/lqtLDuh2fY",[]
1628,,,23,12,721,0,"@farzyness Tesla Y will be another $10k cheaper by the year end. We are not in a recession yet, mass layoffs are still to come. It will be $42k for the long range, but people won't be able to buy food. Tesla has tremendous fixed costs.",[]
1629,"SIS Holdings Group is a focused consulting and services firm with the capabilities to build a business enabling, secure digital enterprise.",,57,4,920,0,#Layoffs are up nearly fivefold so far this year with #tech companies leading the way https://t.co/dU6Tr0TN19,"['Layoffs', 'tech']"
1630,me on the other site GeorgeBailey204@mstdn.ca,,689,131,5863,6,"Unfortunate news for NE Wpg. folks.
This is what 7 years of persistent underfunding by @PCcaucus does for kids, families &amp; communities.
#MBEd #mbpoli 
River East Transcona targets library technicians for layoffs – Winnipeg Free Press https://t.co/KlsARRbV9w via @WinnipegNews",[]
1630,me on the other site GeorgeBailey204@mstdn.ca,,689,131,5863,5,One more reason we need a government who properly funds our school system! Library technicians are essential staff members who oversee our library collections and help support literacy in our schools!  https://t.co/iuxvEPilKy,[]
1631,"https://t.co/LQ8KT8rTDy is a world news, sports, politics news, business, tech news website. We are providing a Latest news and articles from world news",world,12,39,34033,0,"Welcome to remote layoffs, where workers are allowed out of the living room
https://t.co/aTyFc8CxUW",[]
1632,"Entrepreneur __
Startup CTO __
Remote Worker __
Public Speaker __

Content on Tech, Startups, AI & Remote Work.

Remote Work courses + community @remote_work_io",____  Remote Work Newsletter _,1063,33863,6196,1,"I spent a few days off with friends who:

- Do not work in tech,

- Have no idea about ChatGPT,

- Haven't heard about the layoffs in tech.

Quite refreshing to know some people are actually NOT anxious about all this stuff.",[]
